raw_row_id,clean_row_id,yr,mo,dy,date,month,season,season_cat,st,mag,mag_raw,mag_num,mag_cat,mag_missing,inj,fat,inj_bin,fat_bin,slat,slon,elat,elon,elat_raw,elon_raw,len,wid,wid_raw,end_missing,wid_missing,len_zero,start_coord_invalid,end_coord_invalid,decade,segment_nn_row,segment_nn_km,segment_nn_cross_state,seg_source_1km,seg_partner_1km,possible_segment_1km,seg_source_2km,seg_partner_2km,possible_segment_2km,segment_cross_state_1km,segment_cross_state_2km
43268,42837,2002,6,25,2002-06-25,6,Summer,Summer,ND,0,0,0.0,0,0,0,0,0,0,48.75,-100.17,48.75,-100.05,48.75,-100.05,2.0,40.0,40,0,0,0,0,0,2000,42836,220.43856146449698,0,0,0,0,0,0,0,0,0
43269,42838,2002,6,25,2002-06-25,6,Summer,Summer,WI,1,1,1.0,1,0,2,0,1,0,44.95,-90.32,44.95,-90.32,44.95,-90.32,0.3,70.0,70,0,0,0,0,0,2000,42833,231.41695631080893,1,0,0,0,0,0,0,0,0
43270,42839,2002,6,26,2002-06-26,6,Summer,Summer,IA,0,0,0.0,0,0,0,0,0,0,40.75,-91.7,40.75,-91.7,40.75,-91.7,0.1,10.0,10,0,0,0,0,0,2000,42841,157.97500858215776,0,0,0,0,0,0,0,0,0
43271,42840,2002,6,26,2002-06-26,6,Summer,Summer,IA,0,0,0.0,0,0,0,0,0,0,43.15,-91.98,43.15,-91.97,43.15,-91.97,0.3,25.0,25,0,0,0,0,0,2000,42841,143.18745772317325,0,0,0,0,0,0,0,0,0
43272,42841,2002,6,26,2002-06-26,6,Summer,Summer,IA,0,0,0.0,0,0,0,0,0,0,41.97,-92.67,41.97,-92.67,41.97,-92.67,0.0,20.0,20,0,0,1,0,0,2000,42840,142.86153557486847,0,0,0,0,0,0,0,0,0
43273,42842,2002,6,27,2002-06-27,6,Summer,Summer,PA,0,0,0.0,0,0,0,0,0,0,40.38,-76.23,40.38,-76.23,40.38,-76.23,0.3,30.0,30,0,0,0,0,0,2000,,,0,0,0,0,0,0,0,0,0
43274,42843,2002,6,28,2002-06-28,6,Summer,Summer,MT,0,0,0.0,0,0,0,0,0,0,47.0,-109.87,46.98,-109.68,46.98,-109.68,11.0,50.0,50,0,0,0,0,0,2000,,,0,0,0,0,0,0,0,0,0
43275,42844,2002,7,1,2002-07-01,7,Summer,Summer,CO,0,0,0.0,0,0,0,0,0,0,39.8,-103.0,39.8,-103.0,39.8,-103.0,0.1,50.0,50,0,0,0,0,0,2000,42845,1181.3882705983483,1,0,0,0,0,0,0,0,0
43276,42845,2002,7,1,2002-07-01,7,Summer,Summer,MN,0,0,0.0,0,0,0,0,0,0,48.87,-95.23,48.87,-95.23,48.87,-95.23,0.2,25.0,25,0,0,0,0,0,2000,42844,1181.3882705983483,1,0,0,0,0,0,0,0,0
43277,42846,2002,7,2,2002-07-02,7,Summer,Summer,NE,0,0,0.0,0,0,0,0,0,0,42.55,-99.67,42.58,-99.7,42.58,-99.7,0.2,5.0,5,0,0,0,0,0,2000,42847,28.380708000875497,0,0,0,0,0,0,0,0,0
43278,42847,2002,7,2,2002-07-02,7,Summer,Summer,NE,0,0,0.0,0,0,0,0,0,0,42.35,-99.85,42.35,-99.85,42.35,-99.85,0.1,10.0,10,0,0,0,0,0,2000,42846,26.69608810234271,0,0,0,0,0,0,0,0,0
43279,42848,2002,7,4,2002-07-04,7,Summer,Summer,ME,1,1,1.0,1,0,0,0,0,0,46.23,-68.0,46.23,-67.98,46.23,-67.98,1.0,300.0,300,0,0,0,0,0,2000,42849,3280.7534439195047,1,0,0,0,0,0,0,0,0
43280,42849,2002,7,4,2002-07-04,7,Summer,Summer,TX,0,0,0.0,0,0,0,0,0,0,31.87,-101.63,31.87,-101.63,31.87,-101.63,0.2,50.0,50,0,0,0,0,0,2000,42848,3279.283546248854,1,0,0,0,0,0,0,0,0
43281,42850,2002,7,7,2002-07-07,7,Summer,Summer,MN,0,0,0.0,0,0,0,0,0,0,46.35,-96.32,46.35,-96.32,46.35,-96.32,0.2,25.0,25,0,0,0,0,0,2000,,,0,0,0,0,0,0,0,0,0
43282,42851,2002,7,8,2002-07-08,7,Summer,Summer,MT,0,0,0.0,0,0,0,0,0,0,47.22,-108.35,47.22,-108.35,47.22,-108.35,2.0,50.0,50,0,0,0,0,0,2000,42856,75.57381580761769,0,0,0,0,0,0,0,0,0
43283,42852,2002,7,8,2002-07-08,7,Summer,Summer,MT,0,0,0.0,0,0,0,0,0,0,47.73,-107.32,47.73,-107.32,47.73,-107.32,0.1,50.0,50,0,0,0,0,0,2000,42853,75.03244321882974,0,0,0,0,0,0,0,0,0
43284,42853,2002,7,8,2002-07-08,7,Summer,Summer,MT,0,0,0.0,0,0,0,0,0,0,48.4,-107.2,48.4,-107.2,48.4,-107.2,0.1,50.0,50,0,0,0,0,0,2000,42854,72.79766350932826,0,0,0,0,0,0,0,0,0
43285,42854,2002,7,8,2002-07-08,7,Summer,Summer,MT,0,0,0.0,0,0,0,0,0,0,48.02,-106.4,48.02,-106.4,48.02,-106.4,0.5,50.0,50,0,0,0,0,0,2000,42853,72.79766350932826,0,0,0,0,0,0,0,0,0
43286,42855,2002,7,8,2002-07-08,7,Summer,Summer,MT,1,1,1.0,1,0,0,0,0,0,48.58,-109.23,48.58,-109.23,48.58,-109.23,2.0,50.0,50,0,0,0,0,0,2000,42856,148.15955973604298,0,0,0,0,0,0,0,0,0
43287,42856,2002,7,8,2002-07-08,7,Summer,Summer,MT,2,2,2.0,2,0,0,0,0,0,47.25,-109.35,47.25,-109.35,47.25,-109.35,10.0,200.0,200,0,0,0,0,0,2000,42851,75.57381580761769,0,0,0,0,0,0,0,0,0
43288,42857,2002,7,9,2002-07-09,7,Summer,Summer,IN,0,0,0.0,0,0,0,0,0,0,39.9,-85.4,39.88,-85.37,39.88,-85.37,2.1,100.0,100,0,0,0,0,0,2000,42858,1322.5354574189855,1,0,0,0,0,0,0,0,0
43289,42858,2002,7,9,2002-07-09,7,Summer,Summer,ND,0,0,0.0,0,0,0,0,0,0,46.1,-99.27,46.1,-99.27,46.1,-99.27,1.0,50.0,50,0,0,0,0,0,2000,42859,293.58872209401574,0,0,0,0,0,0,0,0,0
43290,42859,2002,7,9,2002-07-09,7,Summer,Summer,ND,0,0,0.0,0,0,0,0,0,0,48.17,-101.68,48.17,-101.68,48.17,-101.68,0.0,,0,0,1,1,0,0,2000,42858,293.58872209401574,0,0,0,0,0,0,0,0,0
43291,42860,2002,7,10,2002-07-10,7,Summer,Summer,KS,0,0,0.0,0,0,0,0,0,0,37.03,-100.85,37.03,-100.85,37.03,-100.85,0.3,25.0,25,0,0,0,0,0,2000,42862,899.4280558163067,1,0,0,0,0,0,0,0,0
43292,42861,2002,7,10,2002-07-10,7,Summer,Summer,KY,0,0,0.0,0,0,0,0,0,0,36.95,-88.2,36.95,-88.2,36.95,-88.2,0.5,10.0,10,0,0,0,0,0,2000,42862,940.7404707515209,1,0,0,0,0,0,0,0,0
43293,42862,2002,7,10,2002-07-10,7,Summer,Summer,MN,0,0,0.0,0,0,0,0,0,0,43.72,-94.87,43.73,-94.85,43.73,-94.85,0.6,50.0,50,0,0,0,0,0,2000,42860,901.2752248846408,1,0,0,0,0,0,0,0,0
43294,42863,2002,7,11,2002-07-11,7,Summer,Summer,FL,0,0,0.0,0,0,0,0,0,0,27.77,-82.77,27.77,-82.77,27.77,-82.77,0.5,40.0,40,0,0,0,0,0,2000,,,0,0,0,0,0,0,0,0,0
43295,42864,2002,7,12,2002-07-12,7,Summer,Summer,FL,0,0,0.0,0,0,0,0,0,0,27.92,-82.8,27.92,-82.8,27.92,-82.8,0.5,40.0,40,0,0,0,0,0,2000,,,0,0,0,0,0,0,0,0,0
43296,42865,2002,7,13,2002-07-13,7,Summer,Summer,FL,0,0,0.0,0,0,0,0,0,0,26.95,-82.07,26.95,-82.07,26.95,-82.07,0.5,40.0,40,0,0,0,0,0,2000,42866,3847.4000681836733,1,0,0,0,0,0,0,0,0
43297,42866,2002,7,13,2002-07-13,7,Summer,Summer,OR,0,0,0.0,0,0,0,0,0,0,45.7,-118.83,45.7,-118.83,45.7,-118.83,0.2,10.0,10,0,0,0,0,0,2000,42865,3847.4000681836733,1,0,0,0,0,0,0,0,0
43298,42867,2002,7,14,2002-07-14,7,Summer,Summer,AR,0,0,0.0,0,0,0,0,0,0,34.88,-92.53,34.87,-92.57,34.87,-92.57,1.5,50.0,50,0,0,0,0,0,2000,,,0,0,0,0,0,0,0,0,0
43299,42868,2002,7,15,2002-07-15,7,Summer,Summer,SC,0,0,0.0,0,0,0,0,0,0,32.78,-79.93,32.78,-79.93,32.78,-79.93,0.6,30.0,30,0,0,0,0,0,2000,,,0,0,0,0,0,0,0,0,0
43300,42869,2002,7,18,2002-07-18,7,Summer,Summer,MN,1,1,1.0,1,0,0,0,0,0,44.18,-93.27,44.18,-93.25,44.18,-93.25,1.0,50.0,50,0,0,0,0,0,2000,,,0,0,0,0,0,0,0,0,0
43301,42870,2002,7,19,2002-07-19,7,Summer,Summer,AL,0,0,0.0,0,0,0,0,0,0,33.72,-86.33,33.72,-86.33,33.72,-86.33,0.4,50.0,50,0,0,0,0,0,2000,42871,636.0826163246571,1,0,0,0,0,0,0,0,0
43302,42871,2002,7,19,2002-07-19,7,Summer,Summer,FL,0,0,0.0,0,0,0,0,0,0,29.72,-81.52,29.72,-81.52,29.72,-81.52,0.0,,0,0,1,1,0,0,2000,42870,636.0826163246571,1,0,0,0,0,0,0,0,0
43303,42872,2002,7,20,2002-07-20,7,Summer,Summer,FL,0,0,0.0,0,0,0,0,0,0,29.78,-82.5,29.78,-82.5,29.78,-82.5,0.0,,0,0,1,1,0,0,2000,,,0,0,0,0,0,0,0,0,0
43304,42873,2002,7,23,2002-07-23,7,Summer,Summer,CO,0,0,0.0,0,0,0,0,0,0,39.92,-104.53,39.92,-104.53,39.92,-104.53,0.1,50.0,50,0,0,0,0,0,2000,42874,2709.9771846614044,1,0,0,0,0,0,0,0,0
43305,42874,2002,7,23,2002-07-23,7,Summer,Summer,MA,1,1,1.0,1,0,0,0,0,0,42.23,-72.15,42.23,-72.15,42.23,-72.15,0.4,75.0,75,0,0,0,0,0,2000,42875,537.9979333142525,1,0,0,0,0,0,0,0,0
43306,42875,2002,7,23,2002-07-23,7,Summer,Summer,ME,0,0,0.0,0,0,0,0,0,0,46.27,-68.43,46.27,-68.43,46.27,-68.43,0.2,30.0,30,0,0,0,0,0,2000,42874,537.9979333142525,1,0,0,0,0,0,0,0,0
43307,42876,2002,7,24,2002-07-24,7,Summer,Summer,NC,0,0,0.0,0,0,0,0,0,0,33.93,-78.35,33.95,-78.38,33.95,-78.38,2.0,50.0,50,0,0,0,0,0,2000,42881,1942.0698652468316,1,0,0,0,0,0,0,0,0
43308,42877,2002,7,24,2002-07-24,7,Summer,Summer,ND,0,0,0.0,0,0,0,0,0,0,46.9,-102.8,46.9,-102.8,46.9,-102.8,0.0,40.0,40,0,0,1,0,0,2000,42882,377.9301162701354,1,0,0,0,0,0,0,0,0
43309,42878,2002,7,24,2002-07-24,7,Summer,Summer,NE,0,0,0.0,0,0,0,0,0,0,42.13,-98.67,42.13,-98.67,42.13,-98.67,0.1,10.0,10,0,0,0,0,0,2000,42880,38.23037108450441,0,0,0,0,0,0,0,0,0
43310,42879,2002,7,24,2002-07-24,7,Summer,Summer,NE,0,0,0.0,0,0,0,0,0,0,41.57,-99.13,41.57,-99.13,41.57,-99.13,0.1,25.0,25,0,0,0,0,0,2000,42880,61.44658459632983,0,0,0,0,0,0,0,0,0
43311,42880,2002,7,24,2002-07-24,7,Summer,Summer,NE,0,0,0.0,0,0,0,0,0,0,41.82,-98.47,41.82,-98.47,41.82,-98.47,0.1,5.0,5,0,0,0,0,0,2000,42878,38.23037108450441,0,0,0,0,0,0,0,0,0
43312,42881,2002,7,24,2002-07-24,7,Summer,Summer,NE,0,0,0.0,0,0,0,0,0,0,40.85,-98.65,40.82,-98.68,40.82,-98.68,2.0,35.0,35,0,0,0,0,0,2000,42879,91.50164844960537,0,0,0,0,0,0,0,0,0
43313,42882,2002,7,24,2002-07-24,7,Summer,Summer,SD,0,0,0.0,0,0,0,0,0,0,44.1,-100.05,44.1,-100.05,44.1,-100.05,0.1,20.0,20,0,0,0,0,0,2000,42878,246.02329741320042,1,0,0,0,0,0,0,0,0
43314,42883,2002,7,25,2002-07-25,7,Summer,Summer,FL,0,0,0.0,0,0,0,0,0,0,27.97,-81.88,27.97,-81.88,27.97,-81.88,1.0,40.0,40,0,0,0,0,0,2000,42886,2044.353377835217,1,0,0,0,0,0,0,0,0
43315,42884,2002,7,25,2002-07-25,7,Summer,Summer,MN,1,1,1.0,1,0,0,0,0,0,47.57,-95.98,47.52,-95.95,47.52,-95.95,3.0,50.0,50,0,0,0,0,0,2000,42885,4.694709509798781,0,0,0,0,0,0,0,0,0
43316,42885,2002,7,25,2002-07-25,7,Summer,Summer,MN,1,1,1.0,1,0,0,0,0,0,47.48,-95.93,47.45,-95.92,47.45,-95.92,3.0,50.0,50,0,0,0,0,0,2000,42884,14.083852678743416,0,0,0,0,0,0,0,0,0
43317,42886,2002,7,25,2002-07-25,7,Summer,Summer,NE,0,0,0.0,0,0,0,0,0,0,42.1,-96.35,42.1,-96.35,42.1,-96.35,0.1,20.0,20,0,0,0,0,0,2000,42885,599.1443099812127,1,0,0,0,0,0,0,0,0
43318,42887,2002,7,26,2002-07-26,7,Summer,Summer,IA,1,1,1.0,1,0,0,0,0,0,40.68,-94.97,40.7,-95.0,40.7,-95.0,1.5,400.0,400,0,0,0,0,0,2000,42888,14.504786458213653,0,0,0,0,0,0,0,0,0
43319,42888,2002,7,26,2002-07-26,7,Summer,Summer,IA,1,1,1.0,1,0,0,0,0,0,40.68,-94.83,40.67,-94.68,40.67,-94.68,7.0,60.0,60,0,0,0,0,0,2000,42887,24.481661368880268,0,0,0,0,0,0,0,0,0
43320,42889,2002,7,26,2002-07-26,7,Summer,Summer,MO,0,0,0.0,0,0,0,0,0,0,40.02,-93.93,40.02,-93.93,40.02,-93.93,0.1,25.0,25,0,0,0,0,0,2000,42890,11.496822873839015,0,0,0,0,0,0,0,0,0
43321,42890,2002,7,26,2002-07-26,7,Summer,Summer,MO,0,0,0.0,0,0,0,0,0,0,40.08,-93.82,40.08,-93.82,40.08,-93.82,0.1,25.0,25,0,0,0,0,0,2000,42889,11.496822873839015,0,0,0,0,0,0,0,0,0
43322,42891,2002,7,26,2002-07-26,7,Summer,Summer,PA,0,0,0.0,0,0,0,0,0,0,41.37,-79.28,41.33,-79.25,41.33,-79.25,2.0,150.0,150,0,0,0,0,0,2000,42890,1234.5293410132385,1,0,0,0,0,0,0,0,0
43323,42892,2002,7,27,2002-07-27,7,Summer,Summer,FL,1,1,1.0,1,0,0,0,0,0,27.45,-80.33,27.45,-80.33,27.45,-80.33,0.1,30.0,30,0,0,0,0,0,2000,42894,1599.001788584397,1,0,0,0,0,0,0,0,0
43324,42893,2002,7,27,2002-07-27,7,Summer,Summer,MI,1,1,1.0,1,0,0,0,0,0,42.33,-85.35,42.32,-85.18,42.32,-85.18,6.0,2400.0,2400,0,0,0,0,0,2000,42894,410.4769007405542,1,0,0,0,0,0,0,0,0
43325,42894,2002,7,27,2002-07-27,7,Summer,Summer,PA,0,0,0.0,0,0,0,0,0,0,41.83,-80.25,41.83,-80.25,41.83,-80.25,3.0,25.0,25,0,0,0,0,0,2000,42893,424.4930404755267,1,0,0,0,0,0,0,0,0
43326,42895,2002,7,28,2002-07-28,7,Summer,Summer,MI,0,0,0.0,0,0,0,0,0,0,42.73,-82.92,42.73,-82.92,42.73,-82.92,0.1,10.0,10,0,0,0,0,0,2000,42898,306.36362479026644,1,0,0,0,0,0,0,0,0
43327,42896,2002,7,28,2002-07-28,7,Summer,Summer,MN,0,0,0.0,0,0,0,0,0,0,44.37,-94.37,44.38,-94.37,44.38,-94.37,0.5,50.0,50,0,0,0,0,0,2000,42901,217.67231629910057,1,0,0,0,0,0,0,0,0
43328,42897,2002,7,28,2002-07-28,7,Summer,Summer,NY,1,1,1.0,1,0,0,0,0,0,42.97,-76.43,42.97,-76.43,42.97,-76.43,0.1,50.0,50,0,0,0,0,0,2000,42898,274.8281515175598,1,0,0,0,0,0,0,0,0
43329,42898,2002,7,28,2002-07-28,7,Summer,Summer,PA,1,1,1.0,1,0,0,0,0,0,41.83,-79.4,41.88,-79.4,41.88,-79.4,3.0,100.0,100,0,0,0,0,0,2000,42897,272.2224815706198,1,0,0,0,0,0,0,0,0
43330,42899,2002,7,28,2002-07-28,7,Summer,Summer,SD,0,0,0.0,0,0,0,0,0,0,44.32,-97.43,44.32,-97.43,44.32,-97.43,0.3,50.0,50,0,0,0,0,0,2000,42900,5.266645114374128,0,0,0,0,0,0,0,0,0
43331,42900,2002,7,28,2002-07-28,7,Summer,Summer,SD,0,0,0.0,0,0,0,0,0,0,44.3,-97.37,44.3,-97.37,44.3,-97.37,0.1,100.0,100,0,0,0,0,0,2000,42899,5.266645114374128,0,0,0,0,0,0,0,0,0
43332,42901,2002,7,28,2002-07-28,7,Summer,Summer,SD,0,0,0.0,0,0,0,0,0,0,44.25,-97.1,44.25,-97.07,44.25,-97.07,1.0,50.0,50,0,0,0,0,0,2000,42900,24.523152452410677,0,0,0,0,0,0,0,0,0
43333,42902,2002,7,29,2002-07-29,7,Summer,Summer,FL,0,0,0.0,0,0,0,0,0,0,27.4,-82.47,27.48,-82.4,27.48,-82.4,2.0,60.0,60,0,0,0,0,0,2000,42903,127.64690435588979,0,0,0,0,0,0,0,0,0
43334,42903,2002,7,29,2002-07-29,7,Summer,Summer,FL,0,0,0.0,0,0,0,0,0,0,26.58,-81.6,26.58,-81.6,26.58,-81.6,0.5,40.0,40,0,0,0,0,0,2000,42904,59.535506833234976,0,0,0,0,0,0,0,0,0
43335,42904,2002,7,29,2002-07-29,7,Summer,Summer,FL,1,1,1.0,1,0,0,0,0,0,26.83,-81.07,26.83,-81.08,26.83,-81.08,1.0,20.0,20,0,0,0,0,0,2000,42903,58.6589362385855,0,0,0,0,0,0,0,0,0
43336,42905,2002,7,30,2002-07-30,7,Summer,Summer,WI,0,0,0.0,0,0,0,0,0,0,45.28,-89.83,45.28,-89.82,45.28,-89.82,1.2,150.0,150,0,0,0,0,0,2000,42906,11.453279786339248,0,0,0,0,0,0,0,0,0
43337,42906,2002,7,30,2002-07-30,7,Summer,Summer,WI,0,0,0.0,0,0,0,0,0,0,45.25,-89.68,45.28,-89.55,45.28,-89.55,9.0,200.0,200,0,0,0,0,0,2000,42908,1.9197828646073467,0,0,0,0,1,0,1,0,0
43338,42907,2002,7,30,2002-07-30,7,Summer,Summer,WI,0,0,0.0,0,0,0,0,0,0,44.78,-89.73,44.78,-89.68,44.78,-89.68,2.2,100.0,100,0,0,0,0,0,2000,42906,52.26168770976075,0,0,0,0,0,0,0,0,0
43339,42908,2002,7,30,2002-07-30,7,Summer,Summer,WI,0,0,0.0,0,0,0,0,0,0,45.27,-89.57,45.27,-89.57,45.27,-89.57,0.1,25.0,25,0,0,0,0,0,2000,42906,8.892194521420912,0,0,0,0,0,1,1,0,0
43340,42909,2002,7,31,2002-07-31,7,Summer,Summer,ND,0,0,0.0,0,0,0,0,0,0,48.23,-99.43,48.23,-99.43,48.23,-99.43,0.2,25.0,25,0,0,0,0,0,2000,42910,12.429012371179173,0,0,0,0,0,0,0,0,0
43341,42910,2002,7,31,2002-07-31,7,Summer,Summer,ND,0,0,0.0,0,0,0,0,0,0,48.18,-99.28,48.18,-99.28,48.18,-99.28,0.2,25.0,25,0,0,0,0,0,2000,42909,12.429012371179173,0,0,0,0,0,0,0,0,0
43342,42911,2002,7,31,2002-07-31,7,Summer,Summer,ND,0,0,0.0,0,0,0,0,0,0,48.22,-99.0,48.22,-99.0,48.22,-99.0,0.2,10.0,10,0,0,0,0,0,2000,42910,21.223518253880187,0,0,0,0,0,0,0,0,0
43343,42912,2002,8,1,2002-08-01,8,Summer,Summer,MI,0,0,0.0,0,0,0,0,0,0,45.47,-84.27,45.47,-84.27,45.47,-84.27,1.0,20.0,20,0,0,0,0,0,2000,42913,1.5595835516316576,0,0,0,0,1,1,1,0,0
43344,42913,2002,8,1,2002-08-01,8,Summer,Summer,MI,0,0,0.0,0,0,0,0,0,0,45.47,-84.25,45.47,-84.25,45.47,-84.25,1.0,20.0,20,0,0,0,0,0,2000,42912,1.5595835516316576,0,0,0,0,1,1,1,0,0
43345,42914,2002,8,1,2002-08-01,8,Summer,Summer,MI,0,0,0.0,0,0,0,0,0,0,43.33,-85.82,43.33,-85.82,43.33,-85.82,15.0,15.0,15,0,0,0,0,0,2000,42916,90.63696077424532,0,0,0,0,0,0,0,0,0
43346,42915,2002,8,1,2002-08-01,8,Summer,Summer,MI,1,1,1.0,1,0,0,0,0,0,45.18,-84.97,45.18,-84.97,45.18,-84.97,1.0,110.0,110,0,0,0,0,0,2000,42912,63.519258430532,0,0,0,0,0,0,0,0,0
43347,42916,2002,8,1,2002-08-01,8,Summer,Summer,MI,1,1,1.0,1,0,1,0,1,0,44.1,-85.45,44.1,-85.45,44.1,-85.45,6.5,850.0,850,0,0,0,0,0,2000,42914,90.63696077424532,0,0,0,0,0,0,0,0,0
43348,42917,2002,8,1,2002-08-01,8,Summer,Summer,NV,0,0,0.0,0,0,0,0,0,0,39.6,-119.7,39.6,-119.7,39.6,-119.7,0.1,100.0,100,0,0,0,0,0,2000,42918,1662.2867287680574,1,0,0,0,0,0,0,0,0
